0,23.0,0.001420736312866211
1,15.0,0.0008337497711181641
2,16.0,0.0008814334869384766
3,38.0,0.0022962093353271484
4,14.0,0.0007534027099609375
5,16.0,0.0008876323699951172
6,11.0,0.0005819797515869141
7,12.0,0.0006372928619384766
8,12.0,0.0006518363952636719
9,26.0,0.0015072822570800781
10,15.0,0.0008172988891601562
11,15.0,0.0008211135864257812
12,41.0,0.002304553985595703
13,39.0,0.0022449493408203125
14,18.0,0.000980377197265625
15,13.0,0.0006940364837646484
16,33.0,0.0019180774688720703
17,17.0,0.0009779930114746094
18,17.0,0.0009374618530273438
19,31.0,0.001664876937866211
20,14.0,0.0007982254028320312
21,23.0,0.0013399124145507812
22,16.0,0.0008935928344726562
23,18.0,0.0009989738464355469
24,9.0,0.0005207061767578125
25,12.0,0.0006787776947021484
26,18.0,0.0010399818420410156
27,17.0,0.0009648799896240234
28,14.0,0.0007717609405517578
29,15.0,0.0008120536804199219
30,15.0,0.0008060932159423828
31,19.0,0.0010921955108642578
32,20.0,0.0011069774627685547
33,12.0,0.0006856918334960938
34,38.0,0.002156496047973633
35,13.0,0.0007293224334716797
36,11.0,0.0005691051483154297
37,15.0,0.0008053779602050781
38,16.0,0.0008769035339355469
39,21.0,0.0012044906616210938
40,14.0,0.0007812976837158203
41,56.0,0.0031096935272216797
42,17.0,0.0009181499481201172
43,17.0,0.0009367465972900391
44,11.0,0.0005857944488525391
45,22.0,0.0012326240539550781
46,15.0,0.0008292198181152344
47,39.0,0.002151012420654297
48,33.0,0.001901388168334961
49,9.0,0.0004749298095703125
50,20.0,0.0011487007141113281
51,17.0,0.0010459423065185547
52,14.0,0.0007455348968505859
53,12.0,0.0006380081176757812
54,44.0,0.002554655075073242
55,42.0,0.002376079559326172
56,36.0,0.0020759105682373047
57,11.0,0.0005888938903808594
58,14.0,0.0007567405700683594
59,24.0,0.0013687610626220703
60,12.0,0.0006444454193115234
61,18.0,0.0010313987731933594
62,21.0,0.0011441707611083984
63,29.0,0.0016715526580810547
64,38.0,0.0021131038665771484
65,11.0,0.0005791187286376953
66,51.0,0.0029070377349853516
67,23.0,0.0013186931610107422
68,25.0,0.001428842544555664
69,9.0,0.0004687309265136719
70,60.0,0.0033473968505859375
71,16.0,0.0008645057678222656
72,25.0,0.0014159679412841797
73,19.0,0.0010602474212646484
74,22.0,0.0012636184692382812
75,28.0,0.001508951187133789
76,20.0,0.0010576248168945312
77,15.0,0.0008027553558349609
78,12.0,0.0006780624389648438
79,19.0,0.0010406970977783203
80,19.0,0.00103759765625
81,32.0,0.001828908920288086
82,10.0,0.0005104541778564453
83,33.0,0.001825094223022461
84,25.0,0.00144195556640625
85,9.0,0.00046944618225097656
86,24.0,0.0012912750244140625
87,19.0,0.0010759830474853516
88,19.0,0.001027822494506836
89,23.0,0.0013606548309326172
