0,20.0,131.92823839187622
1,32.0,132.38180565834045
2,200.0,131.68019318580627
3,200.0,132.38786435127258
4,200.0,131.43742489814758
5,200.0,132.02660965919495
6,157.0,131.37441730499268
7,139.0,131.54929161071777
8,190.0,133.5482633113861
9,200.0,132.12542128562927
10,200.0,131.57893061637878
11,200.0,132.6388874053955
12,194.0,132.95589876174927
13,200.0,132.12098097801208
14,200.0,133.14336323738098
15,169.0,131.65195751190186
16,200.0,133.62409210205078
17,200.0,132.1306071281433
18,161.0,131.53441452980042
19,163.0,132.77300596237183
20,200.0,132.11331391334534
21,148.0,131.46918606758118
22,200.0,131.7762451171875
23,161.0,131.8741352558136
24,200.0,132.00690484046936
25,159.0,131.932874917984
26,200.0,131.85378551483154
27,200.0,132.6811285018921
28,200.0,131.54128623008728
29,200.0,130.62615323066711
30,200.0,130.34789848327637
31,200.0,130.00097131729126
32,200.0,129.11077666282654
33,200.0,129.5903537273407
34,200.0,129.71508526802063
35,200.0,130.67436718940735
36,200.0,130.77910733222961
37,200.0,130.0166015625
38,200.0,129.75827527046204
39,200.0,130.33634614944458
40,200.0,130.10995984077454
41,200.0,129.34205412864685
42,200.0,129.2035837173462
43,200.0,128.02512884140015
44,200.0,127.66830277442932
45,200.0,126.64426255226135
46,200.0,127.19952940940857
47,200.0,127.53948044776917
48,200.0,128.02382898330688
49,200.0,126.57066488265991
50,200.0,126.6978542804718
51,200.0,124.87384295463562
52,200.0,124.77675199508667
53,200.0,122.75945329666138
54,200.0,123.21777987480164
55,200.0,123.650390625
56,200.0,124.26118111610413
57,200.0,124.14708876609802
58,200.0,122.93859505653381
59,200.0,123.60756158828735
60,200.0,123.2207465171814
61,200.0,122.99135684967041
62,200.0,123.09082269668579
63,200.0,122.96768236160278
64,200.0,121.79744029045105
65,200.0,120.4064531326294
66,200.0,120.34674143791199
67,200.0,119.26942539215088
68,200.0,119.32061100006104
69,200.0,118.96011090278625
70,200.0,119.6265025138855
71,200.0,118.73076462745667
72,200.0,118.58185863494873
73,200.0,118.08377146720886
74,200.0,118.33041071891785
75,200.0,118.93313145637512
76,200.0,117.66077089309692
77,200.0,118.09208035469055
78,200.0,118.56068110466003
79,200.0,118.09072804450989
80,200.0,117.03895854949951
81,200.0,117.03184843063354
82,200.0,116.44680047035217
83,200.0,116.97830939292908
84,200.0,116.19822859764099
85,200.0,117.11017990112305
86,200.0,116.69847774505615
87,200.0,116.04047966003418
88,200.0,117.67049813270569
89,200.0,116.9117271900177
90,200.0,116.5727915763855
91,200.0,115.39067220687866
92,200.0,115.46869492530823
93,200.0,115.14031052589417
94,200.0,114.24257373809814
95,200.0,115.73357963562012
96,200.0,114.20615887641907
97,200.0,113.69804906845093
98,200.0,113.57735252380371
99,200.0,113.33655428886414
100,200.0,113.09115982055664
101,200.0,113.18650436401367
102,200.0,112.06485652923584
103,200.0,112.11354184150696
104,200.0,112.36510133743286
105,200.0,111.60908675193787
106,200.0,113.84770655632019
107,200.0,112.22266387939453
108,200.0,111.52997207641602
109,200.0,112.1891131401062
