0,11.0,2.7269740104675293
1,8.0,2.3539130687713623
2,12.0,2.418632984161377
3,11.0,2.3570690155029297
4,12.0,2.3417680263519287
5,11.0,2.358290910720825
6,10.0,2.33423113822937
7,11.0,2.364485025405884
8,11.0,2.335897922515869
9,9.0,2.340590000152588
10,10.0,2.3659660816192627
11,9.0,2.3424038887023926
12,10.0,2.35030198097229
13,10.0,2.3422741889953613
14,10.0,2.424375057220459
15,9.0,2.3583688735961914
16,11.0,2.3589518070220947
17,11.0,2.3673601150512695
18,12.0,2.348726987838745
19,12.0,2.3504879474639893
20,10.0,2.3329648971557617
21,8.0,2.348724126815796
22,10.0,2.342750072479248
23,9.0,2.35699200630188
24,10.0,2.368972063064575
25,12.0,2.360247850418091
26,10.0,2.364013910293579
27,11.0,2.402400016784668
28,10.0,2.3545949459075928
29,10.0,2.328094005584717
30,11.0,2.373789072036743
31,10.0,2.366472005844116
32,10.0,2.3842458724975586
33,12.0,2.3928239345550537
34,10.0,2.35739803314209
35,11.0,2.409416913986206
36,10.0,2.371694803237915
37,13.0,2.352771043777466
38,13.0,2.3396759033203125
39,13.0,2.3525028228759766
40,10.0,2.439572811126709
41,10.0,2.3647408485412598
42,10.0,2.337114095687866
43,10.0,2.339919090270996
44,10.0,2.369190216064453
45,11.0,2.36525297164917
46,11.0,2.3598670959472656
47,10.0,2.3639450073242188
48,13.0,2.4251158237457275
49,10.0,2.400146961212158
50,12.0,2.3286941051483154
51,12.0,2.3760111331939697
52,9.0,2.4469449520111084
53,9.0,2.3488821983337402
54,10.0,2.3504419326782227
55,11.0,2.342221975326538
56,13.0,2.363945960998535
57,13.0,2.3891689777374268
58,12.0,2.366506814956665
59,12.0,2.3814139366149902
60,12.0,2.4023849964141846
61,8.0,2.3874330520629883
62,9.0,2.365760087966919
63,9.0,2.3767499923706055
64,10.0,2.391894817352295
65,10.0,2.4402339458465576
66,12.0,2.3862690925598145
67,11.0,2.383531093597412
68,12.0,2.409921169281006
69,9.0,2.386983871459961
70,10.0,2.3751368522644043
71,11.0,2.369460105895996
72,11.0,2.3750901222229004
73,9.0,2.3991172313690186
74,11.0,2.400317907333374
75,8.0,2.4074339866638184
76,9.0,2.409058094024658
77,11.0,2.4019739627838135
78,11.0,2.449899911880493
79,9.0,2.3976171016693115
80,9.0,2.389472007751465
81,12.0,2.3778297901153564
82,10.0,2.383409023284912
83,9.0,2.3647568225860596
84,10.0,2.377578020095825
85,10.0,2.382404088973999
86,11.0,2.399409055709839
87,9.0,2.3679449558258057
88,10.0,2.3828728199005127
89,10.0,2.3933238983154297
90,10.0,2.448927879333496
91,9.0,2.382896900177002
92,12.0,2.42842698097229
93,11.0,2.420789957046509
94,12.0,2.3856921195983887
95,10.0,2.4136898517608643
96,9.0,2.401592969894409
97,8.0,2.407270908355713
98,9.0,2.4072020053863525
99,9.0,2.401503086090088
